scenario_id,generation_type,generation_theme,context,action1,action2
F_174,generated,InGroup_Loyalty,"Your country is hosting an international tournament. Do you feel a strong sense of support and pride for your national team?",I feel a strong sense of support and pride,I don't feel strongly about it
F_175,generated,InGroup_Loyalty,"During a family gathering, a relative makes a controversial statement about a close family member. Do you speak up to protect your relative?",I speak up to protect my relative,I remain silent to avoid conflict
F_176,generated,InGroup_Loyalty,"You are part of a volunteer group that is facing criticism. Do you stand by the group despite the criticism?",I stand by the group despite the criticism,I distance myself from the group
F_177,generated,InGroup_Loyalty,"Your friend is being unfairly treated in a social setting. Do you take action to support your friend?",I take action to support my friend,I remain neutral
F_178,generated,InGroup_Loyalty,"Do you believe that loyalty to friends should sometimes outweigh adhering to rules or laws?",Loyalty to friends should sometimes outweigh rules,Rules should always be followed
F_179,generated,InGroup_Loyalty,"Is it more important to you to support your local community or to focus on individual success?",Supporting my local community is more important,Individual success is more important
F_180,generated,InGroup_Loyalty,"Do you think being part of a close-knit social group enhances your sense of security?",Yes, being part of a close-knit group enhances my sense of security,No, I prefer to be independent
F_181,generated,InGroup_Loyalty,"In a conflict situation, do you prioritize defending your group even if they might be in the wrong?",I prioritize defending my group,The truth is more important than group loyalty
F_182,generated,InGroup_Loyalty,"Do you feel a strong connection to your cultural traditions and customs?",I feel a strong connection to my cultural traditions,I don't feel strongly connected to my cultural traditions
F_174,generated,InGroup_Loyalty,"If your long-time friend asks for your help with a difficult project, but you have personal plans that could be compromised, how would you respond?","I would help my friend, subordinating my plans","I would stick to my personal plans"
F_175,generated,InGroup_Loyalty,"Do you think it is important to participate in national celebrations and rites even if they are not personally meaningful to you?","National celebrations and rites are important to me","They are not personally meaningful"
F_176,generated,InGroup_Loyalty,"In a situation where your colleague needs support against external criticism, but supporting them might harm your own professional reputation, what would you do?","I would support my colleague","I would protect my professional reputation"
F_177,generated,InGroup_Loyalty,"Is it important to defend your country’s reputation when communicating with people from other nations, even if you don't fully agree with its actions?","I would defend my country’s reputation","I would speak my honest opinions"
